ProductId,Score,Text
B000GAT6NG,5,"I mix a little bit of this with my body lotion and it does wonders for my skin. You don't have to mix it at all and can use it right out of the jar, but this is how I do it.  The smell is incredible and a little goes a long way... I am moisturized all day long.  The downside is I can't apply it to my curly thick hair as a moisturizer because it will get frizzy, and also when I put a little bit on my face I tend to break out...so I only use this as a body lotion and I LOVE it. I live on a island so the smell of the coconut oil keeps all the bugs away...just how I like it : )  Bought this jar in april and still have TONS of it left..."
B000KV61FC,4,I bought this item unsure if my dogs would like it. Not only do they like it they love it. One of my dogs never plays with toys and I have a hard time getting him away from this toy.
B006MONQMC,4,"If you need to add something to make your water palatable, vitamin squeeze energy drink is a good option.<br /><br />It's tasty, and I don't usually prefer ""fruit punch"" flavors - it's not too sweet and definitely tastes fruity.<br /><br />I am fairly sensitive to caffeine (can't drink coffee in the afternoon, am wired by just a little bit of energy shots) and did not find this kept me up, which is good. But I also did not notice an energy boost.<br /><br />Storing it in the fridge makes it less portable, but I like how it doesn't warm my water like other products. It is large and since you can add less than the full amount, I was able to use it for a long time.<br /><br />I'm not sure I'd recommend it to someone who drinks plain water without any problems, but if you are prone to dehydration and looking for ways to drink more, this might help."
B0041NYV8E,4,"The taste of lemon is barely discernible in this beverage.  Ginger predominates, and it isn't sweetened much, either.  If you enjoy spicy, gingery dishes, you will like this drink, and if you have problems with nausea which respond to ginger, this is the treatment for you."
B004EAGP74,5,"My husband read that coconut oil may be effective in treating Alzheimer's Disease and asked me to order some.  It is cholesterol-free with no trans-fats.  This brand is also organic. This is what theaters used to make popcorn back in the day.  For the first time in years we had real popped corn instead of microwave popcorn. OMG!!! The taste is fantastic, no need for butter, a great healthy snack rich in fiber."
B006MONQMC,3,"Vitamin Squeeze Energy Drink, Fruit Punch, 12-Ounce<br /><br />In my opinion, as far as taste, less is more with this product.<br />I drink only water or tea during the day so I was looking forward to adding a nutritional drink to my diet.<br />The first time I tried it, I added too much and it tasted like medicine; more like cherry than fruit punch.<br />As far as packaging, I like having this in a bottle instead of packets however the squeeze part in the cap just did not work for me. I was using a mug to drink from and even though I had this totally upside down it managed to go everywhere! I think just a tiny hole would make it easier and less messy to use. I didn't try this with a water bottle so I assume that would be easier to dispense. Also, with water in my mug I could add more water if I added too much of the drink.<br />I didn't feel energized at any time after drinking this product. The added vitamins can only enhance my diet so I like this aspect. The vitamin content is only 40% for the B (3, 5, 6, 12) and 120% for Vitamin C and 10% for Chromium and Zinc. No sugar or sodium!<br />Since I like the liquid form I will probably buy this in a different flavor."
B000KV61FC,1,My 11 month old Welsh Corgi figured this out the first time she took it from my hand.  However within a matter of hours she had the rope soaking wet and chewed mostly in half.  The rope is now soft and not a useable tool to get the treat out.  The knot was also too big and frayed to let any of the snacks out of the bottle.  You should also know that the snacks this company makes are too big for the extra small bottle.
B0041NYV8E,2,"I'm actually a fan of ginger gum and familiar with the sharp spiciness of ginger, however this was a little much. Based on the warm golden liquid featured in the mug on the box I was actually surprised that the actual color is a deep opaque brown with an extremely pungent smell.<br /><br />As for taste it is sweet yet quite strong. Tho' the taste was not altogether unpleasant my tongue and my throat were burned. Not as in the liquid was too hot but as in it was too spicy for me.<br /><br />People who win chili contests would probably find this refreshing."
B006MONQMC,5,"My favorite part of this product is the size. Finally there is a water enhancer that is bigger than the palm of my hand. This is a large enough bottle that I don't have to worry about running out after just a few squirts and I won't lose it in my gym bag. The taste is great too! I think all the different brands taste really good, however, I have found that their recipe of one squirt for a 8 oz glass is not always accurate. Well with this Vitamin Squeeze Energy the one squirt tastes great! It's a great product and I'll definitely buy it again."
B000KV61FC,5,Keeps my choc lab puppy happy for a long time. Started using it to feed her meals so she doesnt inhale her food haha overall she loves it and durable to. If she hasnt destroyed it yet most dogs should be fine!
